2,0.8
2,0.6
2,0.6
2,1
1,0
1,0.6
2,1
1,0.8
1,0
1,1
2,1
1,0
2,0
1,0
2,0.8
2,0
2,0
2,0
2,0
1,0
2,0.8
1,0
2,0
2,0
2,0
2,0.8
2,0
2,1
1,0
2,0.8
2,0
1,0.8
2,0.6
2,0
2,0
1,0
2,0
1,0
2,0.4
2,0.8
4,0
1,0
2,0
1,0.4
2,0
2,0
1,0
2,0
2,0.8
2,0
2,1
2,0
1,0
2,0
1,0
2,0
2,1
1,0
2,0
1,0
2,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
2,0
4,1
1,0
2,1
1,0
2,0
2,0
2,0
1,0
2,0
1,0
2,0
2,0
1,0
1,0
2,0.8
2,0.6
2,0.8
2,0
1,0
1,0
2,0
2,1
1,0.6
1,0.6
2,1
2,0
2,1
2,0
2,0
1,0
1,0
2,0
2,0
1,0
2,0.8
2,0
2,0.6
2,0
1,0
1,0
1,0
2,1
1,0
2,0
1,0
1,0
2,1
1,0
1,0
1,0
2,0.6
2,0
1,0
1,0
2,0
1,0
2,0.8
1,0
1,0.6
2,0
2,0
1,0
2,0
4,0.4
1,1
2,0
1,0
1,0
1,0
4,0
2,0
1,0
2,0
2,0
2,0
2,0
1,0
1,0
1,0
2,0
2,0
2,0.8
1,0
1,0
2,0
2,0
1,0
2,0
1,0
1,0
2,0.6
2,1
1,0
2,0.6
1,0
1,0
2,0
1,0
1,0
1,0.8
2,0
1,0.8
2,1
1,0.8
2,0
2,0.8
1,0
1,0
2,0.8
1,0
1,0
2,0
1,0
1,0
1,0
2,0
2,0
2,0
2,0.8
1,0
2,0.4
2,0
2,0
1,0
2,0.8
1,0
2,1
1,0
1,0
1,0
1,0
2,0
2,0
1,0
2,0
2,0
1,0
1,0
1,0
1,0
2,0
2,0
2,0
2,0.6
1,0.8
1,0
2,0
2,0
2,0.8
2,0.6
1,0
2,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
3,0
1,0.8
2,0
2,0.8
1,0
2,0
2,0
2,0
1,0
2,0.4
1,0
2,1
2,0
4,0
1,0
1,0
1,0
2,0.8
1,0
3,0
1,0
2,0
2,0
1,0
2,0
2,0
2,0
1,0
4,0
2,0
2,0
2,0
1,0
1,0
2,0.8
1,0
2,0
2,0
1,0.4
1,0
2,0
1,0
2,1
2,0.4
2,0.6
2,0
2,0
2,0
1,0
2,0.8
1,0
1,0
2,0
1,0
1,0.4
2,1
2,0
2,0
2,0
2,0.6
2,0.8
1,0
2,0
2,0
1,0
2,0.8
2,0
2,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
2,0
2,0
2,0.6
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
2,0.4
2,0
1,0
1,0
1,0
2,0
1,0
2,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
2,0
2,0
2,1
1,0
1,0
1,0
2,0
1,0
2,0.2
1,0
2,0
1,0
1,0
2,0
1,0
1,0
1,0
2,0
1,0
1,0
2,0
2,0
1,0
2,0.8
1,0
2,1
2,0.6
2,0
1,0
1,0
1,0
2,0
2,0
1,0.8
1,0
1,0.4
2,0
2,0
1,0
1,0
1,0
2,0
1,0
1,0
3,0
2,1
2,0
1,0
1,0
1,0
2,0
2,1
2,0
2,0
2,0.6
2,1
2,1
1,0
2,0
1,0
2,0
2,0
2,0
2,1
2,0.6
2,0
1,0
1,0
1,0
1,0
2,0
2,0
2,0.8
1,0
1,0
2,0
1,0
1,0.8
1,0
1,0.6
2,0.6
1,0
2,0
2,1
2,0
2,0.8
2,0.8
1,0
2,0.8
2,0
1,0
2,0
2,0
2,0
1,0
2,0
1,0
2,0
2,0.6
2,0
1,0
1,0
2,0.4
1,0
2,1
1,0
1,0
2,0.8
2,0.8
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0.4
2,1
1,0
2,0
2,0
1,0
1,0
2,0.8
1,0
1,0
1,0.8
2,0.8
1,0
1,0
1,0
2,0
1,0
1,0
1,0
2,1
2,0
2,0
2,0.6
1,0
2,0.8
1,0
1,0
1,0
1,0
2,0
2,0
1,0.6
2,0
2,0
1,0
2,0.8
1,0
2,0
1,0
2,0
1,0
2,0
1,0
1,0
2,0
1,0
1,0
2,0
2,0.8
1,0
2,0
2,0
1,0
2,0
1,0
2,0
2,0
1,0.8
2,0.6
1,0
2,0
1,0
2,0
1,0
1,0
2,1
2,0
1,0
1,0
2,1
2,0
1,0
1,0
2,0
1,0
1,0
2,0
1,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
2,0
1,0
2,0.6
2,0
2,0
1,0
2,0.6
2,0
2,0
1,0
1,0
1,0
2,0.8
1,0
1,0
1,0
2,0
2,0
2,0
1,0
2,0.8
1,0
2,0
2,0
1,0
1,0
2,1
2,0.8
1,0
2,0
2,0.8
2,0
1,0
2,0
1,0
2,0.8
2,0
2,0.6
2,0
4,0
2,0.8
1,0
1,0
2,0
2,0.6
2,1
2,0
2,0
1,0
2,1
1,0
3,0
1,0
1,0
1,0
2,0.8
1,0
1,0
2,0
1,0
2,0.4
1,0
2,0.4
1,0
2,0
1,0
2,0
2,0.6
2,0
2,0
2,1
2,0.6
1,0.8
2,0
1,0
1,0
2,0
2,0.8
1,0
2,0
1,0
1,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
2,0.8
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
2,0
2,0.8
2,0
1,0
2,0
1,0
2,1
1,0
1,0
1,0
2,0
1,0
2,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
1,0
2,0
2,0
1,0
1,0
2,1
2,0
1,0
2,0
1,0
1,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
2,0.6
2,0
2,1
1,0
2,1
2,0
1,0
1,0
1,0
1,0
2,1
2,0.8
2,1
1,0
2,0.6
2,0
2,0
1,0
2,0
1,0
2,0
2,0
1,0
2,0.8
1,0
2,0
1,0
2,0
1,0
2,0
1,0
1,0
2,0
2,0
1,0
1,0
2,0
2,0
2,0
2,0
1,0
1,0
1,0
2,0
1,0
2,1
2,0
2,0
2,0
1,0
1,0
2,0
2,0
1,0
2,0.4
1,0
1,0
2,0.8
1,0
1,0
1,0
2,0.8
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
1,0
2,0
2,0.4
1,0
1,0
2,0
2,0
1,0
1,0
1,0
2,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0.6
2,0
2,0.8
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0.4
2,0.8
2,0.8
1,0
2,0
1,0
1,0
2,0
1,0
1,0
2,0
1,0
2,0
2,0
1,0
2,0
2,0
2,0.6
1,0
1,0
2,0
2,0
2,0
1,0
1,0
2,0
2,0
2,0
1,0
1,0
1,0
1,0
2,0
2,0
1,0.8
1,0
2,0.8
2,0.8
1,0
2,0
2,0.8
1,0
2,0.8
2,0.8
2,0
2,0.4
1,0
1,0.4
1,0
2,0
1,0
2,1
2,0.8
2,0
2,0
2,0
2,0
2,0
1,0
2,1
2,0.4
1,0
1,0
1,0
2,0.6
2,0
3,0
2,0
2,0
2,0.4
2,0
1,0
2,0.8
1,0
1,0
2,0
1,0
2,0
1,0
2,0
1,0
2,0.6
1,0
1,0
2,0
1,0
1,0
2,1
1,0
2,1
1,0
1,0
2,0
1,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
2,0
2,0.6
1,0
2,0
1,0
1,0
2,0
2,0
2,0
2,0
2,0
1,0
1,0
1,0
1,0
2,0
2,0
2,1
1,0
2,0.8
1,0
2,0
1,0
2,0
2,0.6
2,0
2,0.8
2,0.6
2,0
2,0
1,0
1,0
2,0
2,0
2,0.6
2,0
2,0
1,0
1,0
1,0
2,1
2,1
1,0
1,0
2,0.8
1,0
2,1
2,0
1,0
1,0
2,0
2,0.4
1,0
2,0
2,1
2,1
2,0
1,0
2,1
1,0
1,0
2,1
1,0
2,0
1,0
2,0
1,0
2,0
2,0
2,0
1,0
2,1
1,0
3,0
1,0
1,0
1,0
1,0
2,0
2,0
2,0
1,0
1,0
1,0
1,0
1,0
2,0.4
1,0
2,0
2,0
1,0
2,0.6
1,0
1,0
3,0
2,0.6
2,0
2,0.8
1,0
1,0
2,0
2,0
2,0
2,0
2,0
2,0
1,0
2,0.8
4,0
1,0
1,0
2,0.8
2,0
1,0
2,0.6
1,0
1,0
2,0
2,0
2,1
1,0
2,0.8
1,0
1,0
2,0
2,0
2,0
2,0
1,0
2,0.8
1,0
2,1
1,0
2,0
1,0
1,0
2,0
2,0.4
1,0
1,0
1,0
2,0
2,1
2,0
2,0
1,0
2,0
1,0
1,0
1,0
1,1
1,0
2,1
2,0.8
1,0
2,0
2,0
2,0
2,0
1,0
2,0
1,0
1,0
1,0
2,0
2,0
1,0
1,0
1,0
1,0
2,0
1,0
2,0
2,0
2,0
2,0
2,0.8
1,0
1,0
1,0
2,0
2,0
1,0
2,0.8
1,0
1,0
1,0
1,0
2,0
2,0.6
2,0
1,0
2,1
2,0
1,0
1,0
2,0
1,0
2,0.6
1,0
1,0
1,0
1,0
1,0
2,0
2,0
2,0
2,0
1,0
2,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
1,0
2,0
2,0
2,0
2,0
1,0
2,1
1,0
1,0
1,0.8
4,1
2,0
1,0
2,0.4
1,0
2,0.8
2,0
2,0.6
1,0
1,0
1,0
1,0
1,0
2,0.8
2,0.8
2,0.6
1,0
1,0
1,0
1,0
2,1
1,0
2,0
1,0
2,0
2,0
2,0
1,0
2,0
1,0
1,0
1,0
2,1
1,0
1,0
2,1
2,0
1,0
1,0
1,0
1,0
1,0
2,0.8
1,0
1,0
1,0
1,0
2,0.6
1,0
2,0
1,0.6
2,0
2,0
1,0
1,0
1,0
1,0
2,0
1,0
1,0
2,0
1,0
2,0
2,0.8
2,0
1,0
2,0
1,0
2,0
1,0
2,0
1,0
1,0
2,0
2,0.6
2,0.8
1,0
2,1
1,0
1,0
1,0
2,0
1,0
1,0
2,1
1,0
2,0
2,0
1,0
2,0
1,0
2,0
1,0
1,0
