122.498626373343,122.477735962943,11735.5058346753,12262.6771140268,12873.0718511349,13270.6765830889,13287.5920400853,13321.5165987751,13801.3852676994,14090.8343627378,11735.0799579721,12262.5054646619,12886.4381633176,13271.0960263185,13286.9112916063,13327.9487555732,13802.9900764574,14087.5878343523
122.469569620108,122.452906243391,11735.2262035547,12262.6735179234,12857.5710534698,13272.8217284162,13287.5920400853,13318.4791210943,13800.7632202025,14088.6698850523,11735.0942368603,12262.5218727728,12886.4381633176,13274.6145394149,13286.9777574187,13313.5642854204,13802.7726542897,14089.8466450854
122.77735827863,122.511080063669,11734.7800090623,12262.7307842793,12741.5285564424,13276.3408396034,13290.2711493428,13320.3374209639,13803.6204910297,14086.0962103949,11734.4711988707,12262.9360939393,12779.8840386015,13274.6145394149,13288.4658173278,13313.5642854204,13799.4844092302,14089.2656455187
122.621427260993,122.48480597122,11734.1532990044,12262.7192867796,12816.51176637,13273.6722814097,13290.8054109048,13355.001346199,13808.2183359302,14090.441283984,11734.3603942391,12262.829689423,12804.3250209113,13273.1738465579,13289.1264448141,13306.552921838,13799.4844092302,14088.6043302427
122.545677994423,122.659631543915,11734.7004198776,12262.995052316,12847.8994381276,13273.7306516843,13291.2368259897,13349.0121114383,13808.2183359302,14090.7150060196,11734.4131175556,12262.8577962673,12829.3763603746,13273.1738465579,13292.8008277371,13406.1445584439,13799.4844092302,14092.6244659051
122.772978640817,122.710203713658,11735.197162165,12263.1008376756,12859.8750062144,13272.9087105908,13291.2029440408,13460.6651431108,13850.5091029122,14090.3744487953,11734.4131175556,12262.9177758613,12829.3763603746,13273.9469406048,13292.8008277371,13406.1445584439,13792.894901999,14092.6244659051
122.892576872231,122.710203713658,11732.6799055757,12262.5862781312,12798.9406148681,13271.7338783476,13294.3954159619,13311.5117800642,13735.3995244742,14097.1897494425,11734.4131175556,12262.9177758613,12829.3763603746,13273.9469406048,13292.8008277371,13406.1445584439,13792.894901999,14092.6244659051
122.892576872231,124.644411962156,11732.6799055757,12262.5862781312,12798.9406148681,13271.7338783476,13294.3954159619,13311.5117800642,13735.3995244742,14097.1897494425,11731.8841305878,12261.7996550217,12730.3987860188,13275.7279600016,13292.5762149094,13697.244605501,13773.7939397385,14108.3426182383
123.575054055431,125.072030113952,11732.6799055757,12262.5862781312,12690.6567228908,13256.1594946023,13294.3954159619,13311.5117800642,13735.3995244742,14075.0557926702,11733.5601792885,12265.1653335655,12635.204369648,13261.8755630838,13295.4155891678,13675.3349888079,13802.2535632854,14093.4780949843
123.640220438354,124.140521059824,11730.099307113,12262.5862781312,12690.6567228908,13269.4597667833,13294.1863947626,13452.3436873425,13735.3995244742,14051.5339236254,11731.6697271286,12265.1653335655,12754.2923526703,13261.8755630838,13293.2246926176,13675.3349888079,13802.2535632854,14093.4780949843
123.359585726693,123.345852175187,11734.5555920843,12259.3575205617,12814.0515494666,13265.3357410561,13294.1863947626,13488.7477630282,13843.3961154972,14190.8203010312,11737.5577817782,12253.3156036278,12754.2923526703,13261.8755630838,13295.5894766209,13340.9711829624,13790.0196028268,14292.0862203566
123.397853260954,123.728697481696,11734.5555920843,12246.7715363029,12943.5961232332,13279.2694950384,13295.6282317133,13488.7477630282,13843.3961154972,14190.8203010312,11731.1480353293,12252.7676379601,12881.8796601043,13272.6313010262,13294.9413246942,13656.4776984982,13905.0558583031,14075.8810724593
122.960824955668,123.293852814982,11734.5555920843,12247.6216893607,12941.3720073704,13279.9762187036,13295.6282317133,13342.1767615612,13794.557171485,14166.9637281523,11736.3280367458,12249.5154659493,12953.3589938854,13272.6313010262,13293.9267763867,13744.0165446904,13912.2720642903,14014.0167387818
122.914797573149,123.290326492776,11732.6614080284,12247.6449552272,12941.3720073704,13295.0474348671,13295.3105478825,13342.1767615612,13799.8562450813,14166.9637281523,11736.3280367458,12250.2839323279,12962.1303066288,13268.8144568576,13293.9267763867,13744.0165446904,13913.3191704666,14014.0167387818
122.914797573149,123.208049900644,11732.6614080284,12247.6449552272,12941.3720073704,13295.0474348671,13295.3105478825,13342.1767615612,13799.8562450813,14166.9637281523,11736.3280367458,12250.2839323279,12917.7764412583,13268.8144568576,13296.883454767,13744.0165446904,13913.3191704666,13934.9929103144
122.914797573149,123.180321911902,11732.6614080284,12247.6449552272,12941.3720073704,13295.0474348671,13295.3105478825,13342.1767615612,13799.8562450813,14166.9637281523,11736.0010297439,12245.3414078963,12965.9926409036,13268.8144568576,13296.883454767,13744.0165446904,13913.3191704666,13955.6811467071
122.914797573149,123.414244957559,11732.6614080284,12247.6449552272,12941.3720073704,13295.0474348671,13295.3105478825,13342.1767615612,13799.8562450813,14166.9637281523,11739.4895457613,12243.69650557,12982.0792630729,13228.8190001232,13299.2539609605,13738.991831376,13913.3191704666,14029.6344256743
122.857874931445,123.463402987121,11742.1459638783,12239.0846486438,12941.3720073704,13028.159653011,13295.3105478825,13342.1767615612,13799.8562450813,13869.2314448077,11737.03616855,12243.69650557,12982.0792630729,13171.945188411,13299.2539609605,13738.991831376,13913.3191704666,14029.6344256743
123.601755987304,123.463402987121,11726.0811290009,12248.2930094648,12917.3712282763,13016.7558724181,13290.8907314989,13342.1767615612,13993.9070332193,14127.3442497645,11737.03616855,12243.69650557,12982.0792630729,13171.945188411,13299.2539609605,13738.991831376,13913.3191704666,14029.6344256743
123.88605035497,123.463402987121,11726.0811290009,12248.2930094648,12797.0388958652,13053.4235803363,13290.8907314989,13442.9179170469,14038.2219718339,14140.6478292268,11737.03616855,12243.69650557,12982.0792630729,13171.945188411,13299.2539609605,13738.991831376,13913.3191704666,14029.6344256743
123.88605035497,123.463402987121,11726.0811290009,12248.2930094648,12797.0388958652,13053.4235803363,13290.8907314989,13442.9179170469,14038.2219718339,14140.6478292268,11737.03616855,12243.69650557,12982.0792630729,13171.945188411,13299.2539609605,13738.991831376,13913.3191704666,14029.6344256743
124.018777533548,123.463402987121,11729.2657926036,12254.8054482762,12797.0388958652,12934.8475243507,13295.6330926263,13442.9179170469,14038.2219718339,14176.7837899656,11737.03616855,12243.69650557,12982.0792630729,13171.945188411,13299.2539609605,13738.991831376,13913.3191704666,14029.6344256743
124.018777533548,123.930374936759,11729.2657926036,12254.8054482762,12797.0388958652,12934.8475243507,13295.6330926263,13442.9179170469,14038.2219718339,14176.7837899656,11734.4053427189,12244.776741549,12982.0792630729,13225.6983661979,13303.4049309539,13655.8120135416,13913.3191704666,14086.7302193328
124.262287079743,123.930374936759,11723.4187267356,12249.8859431899,12797.0388958652,12934.8475243507,13299.6205313542,13442.9179170469,14080.6744329654,14192.5222957137,11734.4053427189,12244.776741549,12982.0792630729,13225.6983661979,13303.4049309539,13655.8120135416,13913.3191704666,14086.7302193328
